protocol,network,contract_address,source,status,contract_name,abi_path
phantom_sol,solana,,not-found,skip,Unknown,
pico_staked_sol,solana,,not-found,skip,Unknown,
sanctum_validator_lsts,solana,,not-found,skip,Unknown,
save_sol,solana,,not-found,skip,Unknown,
solanahub_staked_sol,solana,,not-found,skip,Unknown,
stafi,solana,,not-found,skip,Unknown,
stronghold_staked_sol,solana,,not-found,skip,Unknown,
the_vault_liquid_staking,solana,,not-found,skip,Unknown,
trustake,solana,,not-found,skip,Unknown,
armada,solana,,not-found,skip,Unknown,
hawkfi,solana,,not-found,skip,Unknown,
kamino_liquidity,solana,,not-found,skip,Unknown,
krystal,solana,,not-found,skip,Unknown,
banx,solana,,not-found,skip,Unknown,
citrus,solana,,not-found,skip,Unknown,
frakt,solana,,not-found,skip,Unknown,
sharky,solana,,not-found,skip,Unknown,
only1,solana,,not-found,skip,Unknown,
knightrade,solana,,not-found,skip,Unknown,
neutral_trade,solana,,not-found,skip,Unknown,
cega_v1,solana,,not-found,skip,Unknown,
dual_finance,solana,,not-found,skip,Unknown,
optifi,solana,,not-found,skip,Unknown,
psyoptions,solana,,not-found,skip,Unknown,
chest_finance,solana,,not-found,skip,Unknown,
friktion,solana,,not-found,skip,Unknown,
katana,solana,,not-found,skip,Unknown,
ribbon,solana,,not-found,skip,Unknown,
pyth_network,solana,,not-found,skip,Unknown,
whales_market,solana,,not-found,skip,Unknown,
uxd,solana,,not-found,skip,Unknown,
streamflow,solana,,not-found,skip,Unknown,
step_finance,solana,,not-found,skip,Unknown,
divvy_bet,solana,,not-found,skip,Unknown,
dropcopy,solana,,not-found,skip,Unknown,
hedgehog_markets,solana,,not-found,skip,Unknown,
prdt,solana,,not-found,skip,Unknown,
prophet_fun,solana,,not-found,skip,Unknown,
privacy_cash,solana,,not-found,skip,Unknown,
invictusdao,solana,,not-found,skip,Unknown,
nirvana_v2,solana,,not-found,skip,Unknown,
allstake,solana,,not-found,skip,Unknown,
jito_restaking,solana,,not-found,skip,Unknown,
solayer_restaking,solana,,not-found,skip,Unknown,
gauntlet,solana,,not-found,skip,Unknown,
apollo_diversified_credit_securitize_fund,solana,,not-found,skip,Unknown,
blackrock_buidl,solana,,not-found,skip,Unknown,
international_stable_currency,solana,,not-found,skip,Unknown,
libre_capital,solana,,not-found,skip,Unknown,
mansory,solana,,not-found,skip,Unknown,
ondo_yield_assets,solana,,not-found,skip,Unknown,
onre,solana,,not-found,skip,Unknown,
openeden_tbill,solana,,not-found,skip,Unknown,
remora_markets,solana,,not-found,skip,Unknown,
solayer_usd,solana,,not-found,skip,Unknown,
superstate_ustb,solana,,not-found,skip,Unknown,
vaneck_treasury_fund,solana,,not-found,skip,Unknown,
vnx,solana,,not-found,skip,Unknown,
xstocks,solana,,not-found,skip,Unknown,
credix,solana,,not-found,skip,Unknown,
access_protocol,solana,,not-found,skip,Unknown,
follows,solana,,not-found,skip,Unknown,
friendzy,solana,,not-found,skip,Unknown,
hub3,solana,,not-found,skip,Unknown,
tribe_run,solana,,not-found,skip,Unknown,
adrastea_validator,solana,,not-found,skip,Unknown,
marinade_native,solana,,not-found,skip,Unknown,
marinade_select,solana,,not-found,skip,Unknown,
solana_miner,solana,,not-found,skip,Unknown,
taolie,solana,,not-found,skip,Unknown,
parcl_v2,solana,,not-found,skip,Unknown,
synthetify,solana,,not-found,skip,Unknown,
sentinel_trader_bot,solana,,not-found,skip,Unknown,
adrastea_yield,solana,,not-found,skip,Unknown,
almond,solana,,not-found,skip,Unknown,
arrow,solana,,not-found,skip,Unknown,
exponent,solana,,not-found,skip,Unknown,
fabric,solana,,not-found,skip,Unknown,
francium,solana,,not-found,skip,Unknown,
goblingold,solana,,not-found,skip,Unknown,
moose,solana,,not-found,skip,Unknown,
pluto,solana,,not-found,skip,Unknown,
quarry,solana,,not-found,skip,Unknown,
ratex,solana,,not-found,skip,Unknown,
sanctum_reserve,solana,,not-found,skip,Unknown,
sandglass,solana,,not-found,skip,Unknown,
scallop_pool,solana,,not-found,skip,Unknown,
solbank_finance,solana,,not-found,skip,Unknown,
solily_protocol,solana,,not-found,skip,Unknown,
solyard,solana,,not-found,skip,Unknown,
sunny,solana,,not-found,skip,Unknown,
the_vault_unstake_pool,solana,,not-found,skip,Unknown,
tulip_protocol,solana,,not-found,skip,Unknown,
vaultka,solana,,not-found,skip,Unknown,
vectis_finance,solana,,not-found,skip,Unknown,
aggrelend,solana,,not-found,skip,Unknown,
amulet_v2,solana,,not-found,skip,Unknown,
carrot_liquidity,solana,,not-found,skip,Unknown,
lulo,solana,,not-found,skip,Unknown,
meteora_vaults,solana,,not-found,skip,Unknown,
nx_finance,solana,,not-found,skip,Unknown,
synatra,solana,,not-found,skip,Unknown,
stride,sommelier,,not-found,skip,Unknown,
somnex_perp,somnia,,not-found,skip,Unknown,
quickswap_v4,somnia,,not-found,skip,Unknown,
somnex_dex,somnia,,not-found,skip,Unknown,
somnex_v3,somnia,,not-found,skip,Unknown,
somnia_exchange,somnia,,not-found,skip,Unknown,
standard_spot_clob,somnia,,not-found,skip,Unknown,
solv_basis_trading,soneium,,not-found,skip,Unknown,
stargate_v2,soneium,,not-found,skip,Unknown,
symbiosis,soneium,,not-found,skip,Unknown,
sonefi_perp,soneium,,not-found,skip,Unknown,
wavex,soneium,,not-found,skip,Unknown,
dyorswap,soneium,,not-found,skip,Unknown,
kyo_finance,soneium,,not-found,skip,Unknown,
passdex,soneium,,not-found,skip,Unknown,
quickswap_v3,soneium,,not-found,skip,Unknown,
quickswap_v4,soneium,,not-found,skip,Unknown,
sonefi_amm,soneium,,not-found,skip,Unknown,
sonex,soneium,,not-found,skip,Unknown,
sonus_exchange_amm,soneium,,not-found,skip,Unknown,
sonus_exchange_clmm,soneium,,not-found,skip,Unknown,
uniswap_v4,soneium,,not-found,skip,Unknown,
velodrome_v2,soneium,,not-found,skip,Unknown,
velodrome_v3,soneium,,not-found,skip,Unknown,
copump,soneium,,not-found,skip,Unknown,
aave_v3,soneium,,not-found,skip,Unknown,
morpho_blue,soneium,,not-found,skip,Unknown,
sakefinance,soneium,,not-found,skip,Unknown,
untitledbank,soneium,,not-found,skip,Unknown,
zenolend,soneium,,not-found,skip,Unknown,
steer_protocol,soneium,,not-found,skip,Unknown,
superreturn,soneium,,not-found,skip,Unknown,
synstation,soneium,,not-found,skip,Unknown,
yay,soneium,,not-found,skip,Unknown,
moneyfi,soneium,,not-found,skip,Unknown,
wan_bridge,songbird,,not-found,skip,Unknown,
flrloans,songbird,,not-found,skip,Unknown,
gate,songbird,,not-found,skip,Unknown,
blazeswap,songbird,,not-found,skip,Unknown,
enosys_amm_v2,songbird,,not-found,skip,Unknown,
enosys_amm_v3,songbird,,not-found,skip,Unknown,
oracle_swap,songbird,,not-found,skip,Unknown,
pangolin_v2,songbird,,not-found,skip,Unknown,
flrfarm,songbird,,not-found,skip,Unknown,
yoko,sonic,,not-found,skip,Unknown,
matrixai,sonic,,not-found,skip,Unknown,
snake_finance,sonic,,not-found,skip,Unknown,
mainstreet,sonic,,not-found,skip,Unknown,
orderly_bridge,sonic,,not-found,skip,Unknown,
ulysses,sonic,,not-found,skip,Unknown,
avalon_usda,sonic,,not-found,skip,Unknown,
bima_cdp,sonic,,not-found,skip,Unknown,
brunch,sonic,,not-found,skip,Unknown,
frankencoin,sonic,,not-found,skip,Unknown,
overnight_finance,sonic,,not-found,skip,Unknown,
parallel_protocol_v3,sonic,,not-found,skip,Unknown,
river_omni_cdp,sonic,,not-found,skip,Unknown,
stout,sonic,,not-found,skip,Unknown,
binance_cex,sonic,,not-found,skip,Unknown,
blofin,sonic,,not-found,skip,Unknown,
bybit,sonic,,not-found,skip,Unknown,
flipster,sonic,,not-found,skip,Unknown,
nonkyc,sonic,,not-found,skip,Unknown,
swissborg,sonic,,not-found,skip,Unknown,
zoomex,sonic,,not-found,skip,Unknown,
crosscurve,sonic,,not-found,skip,Unknown,
stargate_v2,sonic,,not-found,skip,Unknown,
symbiosis,sonic,,not-found,skip,Unknown,
amped_finance,sonic,,not-found,skip,Unknown,
bmx_classic_perps,sonic,,not-found,skip,Unknown,
logx_v2,sonic,,not-found,skip,Unknown,
lynx,sonic,,not-found,skip,Unknown,
navigator,sonic,,not-found,skip,Unknown,
rabbitx,sonic,,not-found,skip,Unknown,
rfx_exchange_v2,sonic,,not-found,skip,Unknown,
vertex_perps,sonic,,not-found,skip,Unknown,
2thick,sonic,,not-found,skip,Unknown,
9mm_v2,sonic,,not-found,skip,Unknown,
9mm_v3,sonic,,not-found,skip,Unknown,
archly_v2,sonic,,not-found,skip,Unknown,
atlantis,sonic,,not-found,skip,Unknown,
beets_dex,sonic,,not-found,skip,Unknown,
beets_dex_v3,sonic,,not-found,skip,Unknown,
chickendefi,sonic,,not-found,skip,Unknown,
curve_dex,sonic,,not-found,skip,Unknown,
defive,sonic,,not-found,skip,Unknown,
dyorswap,sonic,,not-found,skip,Unknown,
equalizer_exchange,sonic,,not-found,skip,Unknown,
gloom_finance,sonic,,not-found,skip,Unknown,
gyroscope_protocol,sonic,,not-found,skip,Unknown,
kewl_exchange,sonic,,not-found,skip,Unknown,
memebox,sonic,,not-found,skip,Unknown,
metropolis_amm,sonic,,not-found,skip,Unknown,
metropolis_dlmm,sonic,,not-found,skip,Unknown,
mobiusdex,sonic,,not-found,skip,Unknown,
omni_exchange_flux,sonic,,not-found,skip,Unknown,
omni_exchange_v2,sonic,,not-found,skip,Unknown,
omni_exchange_v3,sonic,,not-found,skip,Unknown,
sboom,sonic,,not-found,skip,Unknown,
shadow_exchange_clmm,sonic,,not-found,skip,Unknown,
shadow_exchange_legacy,sonic,,not-found,skip,Unknown,
silverswap,sonic,,not-found,skip,Unknown,
solidly_v3,sonic,,not-found,skip,Unknown,
sonic_market_amm,sonic,,not-found,skip,Unknown,
sonic_market_liquidity_vault,sonic,,not-found,skip,Unknown,
sonic_market_orderbook,sonic,,not-found,skip,Unknown,
sonicxswap,sonic,,not-found,skip,Unknown,
spookyswap_v2,sonic,,not-found,skip,Unknown,
spookyswap_v3,sonic,,not-found,skip,Unknown,
sushiswap,sonic,,not-found,skip,Unknown,
sushiswap_v3,sonic,,not-found,skip,Unknown,
swapx_algebra,sonic,,not-found,skip,Unknown,
swapx_v2,sonic,,not-found,skip,Unknown,
thick,sonic,,not-found,skip,Unknown,
uniswap_v3,sonic,,not-found,skip,Unknown,
wagmi,sonic,,not-found,skip,Unknown,
woofi_swap,sonic,,not-found,skip,Unknown,
xpress_protocol,sonic,,not-found,skip,Unknown,
zkswap_v2,sonic,,not-found,skip,Unknown,
zkswap_v3,sonic,,not-found,skip,Unknown,
colors,sonic,,not-found,skip,Unknown,
hand_of_god,sonic,,not-found,skip,Unknown,
ringswap,sonic,,not-found,skip,Unknown,
sacra,sonic,,not-found,skip,Unknown,
copump,sonic,,not-found,skip,Unknown,
degen_express,sonic,,not-found,skip,Unknown,
aave_v3,sonic,,not-found,skip,Unknown,
aurum,sonic,,not-found,skip,Unknown,
avalon_finance,sonic,,not-found,skip,Unknown,
avalon_usdalend,sonic,,not-found,skip,Unknown,
dtrinity_dlend,sonic,,not-found,skip,Unknown,
enclabs,sonic,,not-found,skip,Unknown,
euler_v2,sonic,,not-found,skip,Unknown,
fisclend_finance,sonic,,not-found,skip,Unknown,
fmoney,sonic,,not-found,skip,Unknown,
gearbox,sonic,,not-found,skip,Unknown,
impermax_v2,sonic,,not-found,skip,Unknown,
lnd,sonic,,not-found,skip,Unknown,
machfi,sonic,,not-found,skip,Unknown,
magsinio,sonic,,not-found,skip,Unknown,
morpho_blue,sonic,,not-found,skip,Unknown,
polter_finance,sonic,,not-found,skip,Unknown,
silo_v1,sonic,,not-found,skip,Unknown,
silo_v2,sonic,,not-found,skip,Unknown,
usury_finance,sonic,,not-found,skip,Unknown,
vicuna_lending,sonic,,not-found,skip,Unknown,
vicuna_leveraged_farming,sonic,,not-found,skip,Unknown,
yieldoor,sonic,,not-found,skip,Unknown,
kelp,sonic,,not-found,skip,Unknown,
angles_stake,sonic,,not-found,skip,Unknown,
beets_lst,sonic,,not-found,skip,Unknown,
origin_sonic,sonic,,not-found,skip,Unknown,
suprafi,sonic,,not-found,skip,Unknown,
gamma,sonic,,not-found,skip,Unknown,
ichi,sonic,,not-found,skip,Unknown,
stability,sonic,,not-found,skip,Unknown,
steer_protocol,sonic,,not-found,skip,Unknown,
paintswap_on_sonic,sonic,,not-found,skip,Unknown,
angles_liquid,sonic,,not-found,skip,Unknown,
lagoon,sonic,,not-found,skip,Unknown,
veda,sonic,,not-found,skip,Unknown,
deri_v4,sonic,,not-found,skip,Unknown,
margin_zero,sonic,,not-found,skip,Unknown,
stryke_clamm,sonic,,not-found,skip,Unknown,
dtrinity_dusd,sonic,,not-found,skip,Unknown,
llamapay,sonic,,not-found,skip,Unknown,
goldminer,sonic,,not-found,skip,Unknown,
spindash,sonic,,not-found,skip,Unknown,
dre_finance,sonic,,not-found,skip,Unknown,
eggs_finance,sonic,,not-found,skip,Unknown,
rezerve_money,sonic,,not-found,skip,Unknown,
mev_capital,sonic,,not-found,skip,Unknown,
re7_labs,sonic,,not-found,skip,Unknown,
varlamore_capital,sonic,,not-found,skip,Unknown,
zerolend_vaults,sonic,,not-found,skip,Unknown,
aarna_protocol,sonic,,not-found,skip,Unknown,
atoll,sonic,,not-found,skip,Unknown,
elocks,sonic,,not-found,skip,Unknown,
equilibria,sonic,,not-found,skip,Unknown,
guru_network_classic,sonic,,not-found,skip,Unknown,
lombard_vault,sonic,,not-found,skip,Unknown,
napier,sonic,,not-found,skip,Unknown,
peapods_finance,sonic,,not-found,skip,Unknown,
pendle,sonic,,not-found,skip,Unknown,
penpie,sonic,,not-found,skip,Unknown,
royco_protocol,sonic,,not-found,skip,Unknown,
spectra_v2,sonic,,not-found,skip,Unknown,
stable_jack_v2,sonic,,not-found,skip,Unknown,
stake_dao,sonic,,not-found,skip,Unknown,
tholgar_rings_auto_voter,sonic,,not-found,skip,Unknown,
yel_finance,sonic,,not-found,skip,Unknown,
zyfai,sonic,,not-found,skip,Unknown,
beefy,sonic,,not-found,skip,Unknown,
bit_reserve,sonic,,not-found,skip,Unknown,
cadabra_finance,sonic,,not-found,skip,Unknown,
goat_protocol,sonic,,not-found,skip,Unknown,
lazy_summer_protocol,sonic,,not-found,skip,Unknown,
trevee_earn,sonic,,not-found,skip,Unknown,
vfat_io,sonic,,not-found,skip,Unknown,
yelay_v3,sonic,,not-found,skip,Unknown,
yieldfi,sonic,,not-found,skip,Unknown,
cobaltx,soon_network,,not-found,skip,Unknown,
cobaltx,soonbase,,not-found,skip,Unknown,
sophon_farm,sophon,,not-found,skip,Unknown,
syncswap,sophon,,not-found,skip,Unknown,
copump,sophon,,not-found,skip,Unknown,
scoreplay_xyz,sophon,,not-found,skip,Unknown,
noon,sophon,,not-found,skip,Unknown,
polkaswap,sora,,not-found,skip,Unknown,
hermetica_usdh,stacks,,not-found,skip,Unknown,
xlink,stacks,,not-found,skip,Unknown,
arkadiko,stacks,,not-found,skip,Unknown,
uwu_protocol,stacks,,not-found,skip,Unknown,
gate,stacks,,not-found,skip,Unknown,
alex,stacks,,not-found,skip,Unknown,
bitflow,stacks,,not-found,skip,Unknown,
satoshi_dex,stacks,,not-found,skip,Unknown,
stackswap,stacks,,not-found,skip,Unknown,
velar_protocol,stacks,,not-found,skip,Unknown,
granite,stacks,,not-found,skip,Unknown,
zest,stacks,,not-found,skip,Unknown,
lisa,stacks,,not-found,skip,Unknown,
stackingdao,stacks,,not-found,skip,Unknown,
citycoins,stacks,,not-found,skip,Unknown,
stafi,stafi,,not-found,skip,Unknown,
poly_network,starcoin,,not-found,skip,Unknown,
starswap_starcoin,starcoin,,not-found,skip,Unknown,
bfly_finance,starcoin,,not-found,skip,Unknown,
axelar,stargaze,,not-found,skip,Unknown,
stride,stargaze,,not-found,skip,Unknown,
stargaze,stargaze,,not-found,skip,Unknown,
opus,starknet,,not-found,skip,Unknown,
binance_cex,starknet,,not-found,skip,Unknown,
bitget,starknet,,not-found,skip,Unknown,
bitmart,starknet,,not-found,skip,Unknown,
bybit,starknet,,not-found,skip,Unknown,
coinex,starknet,,not-found,skip,Unknown,
gate,starknet,,not-found,skip,Unknown,
htx,starknet,,not-found,skip,Unknown,
kraken,starknet,,not-found,skip,Unknown,
kucoin,starknet,,not-found,skip,Unknown,
mexc,starknet,,not-found,skip,Unknown,
okx,starknet,,not-found,skip,Unknown,
garden,starknet,,not-found,skip,Unknown,
extended,starknet,,not-found,skip,Unknown,
10kswap,starknet,,not-found,skip,Unknown,
astroswap_amm,starknet,,not-found,skip,Unknown,
cairofi,starknet,,not-found,skip,Unknown,
ekubo,starknet,,not-found,skip,Unknown,
haiko,starknet,,not-found,skip,Unknown,
jediswap_v1,starknet,,not-found,skip,Unknown,
jediswap_v2,starknet,,not-found,skip,Unknown,
myswap_cl,starknet,,not-found,skip,Unknown,
myswap_v1,starknet,,not-found,skip,Unknown,
nostra_pools,starknet,,not-found,skip,Unknown,
protossdex,starknet,,not-found,skip,Unknown,
sithswap,starknet,,not-found,skip,Unknown,
starkdefi,starknet,,not-found,skip,Unknown,
starksport,starknet,,not-found,skip,Unknown,
hashstack,starknet,,not-found,skip,Unknown,
nimbora_lending,starknet,,not-found,skip,Unknown,
nostra_money_market,starknet,,not-found,skip,Unknown,
nostra_money_market_alpha,starknet,,not-found,skip,Unknown,
vesu,starknet,,not-found,skip,Unknown,
zklend,starknet,,not-found,skip,Unknown,
endur,starknet,,not-found,skip,Unknown,
nimbora_lst,starknet,,not-found,skip,Unknown,
nostra_nststrk,starknet,,not-found,skip,Unknown,
zklend_lst,starknet,,not-found,skip,Unknown,
teahouse_permissionless,starknet,,not-found,skip,Unknown,
carmine_options,starknet,,not-found,skip,Unknown,
whales_market,starknet,,not-found,skip,Unknown,
alterscope,starknet,,not-found,skip,Unknown,
re7_labs,starknet,,not-found,skip,Unknown,
spiko,starknet,,not-found,skip,Unknown,
xfam_tech,starknet,,not-found,skip,Unknown,
bountive,starknet,,not-found,skip,Unknown,
nimbora_yield,starknet,,not-found,skip,Unknown,
nimbora_yield_aggregator,starknet,,not-found,skip,Unknown,
troves,starknet,,not-found,skip,Unknown,
excellar,stellar,,not-found,skip,Unknown,
allbridge_core,stellar,,not-found,skip,Unknown,
binance_cex,stellar,,not-found,skip,Unknown,
cex_io,stellar,,not-found,skip,Unknown,
indodax,stellar,,not-found,skip,Unknown,
swissborg,stellar,,not-found,skip,Unknown,
aquarius_stellar,stellar,,not-found,skip,Unknown,
balanced_exchange,stellar,,not-found,skip,Unknown,
lumenswap,stellar,,not-found,skip,Unknown,
phoenix_defi_hub,stellar,,not-found,skip,Unknown,
scopuly,stellar,,not-found,skip,Unknown,
soroswap,stellar,,not-found,skip,Unknown,
stellar_dex,stellar,,not-found,skip,Unknown,
blend_backstop,stellar,,not-found,skip,Unknown,
blend_backstop_v2,stellar,,not-found,skip,Unknown,
blend_pools,stellar,,not-found,skip,Unknown,
blend_pools_v2,stellar,,not-found,skip,Unknown,
fxdao,stellar,,not-found,skip,Unknown,
ondo_yield_assets,stellar,,not-found,skip,Unknown,
vnx,stellar,,not-found,skip,Unknown,
wisdomtree,stellar,,not-found,skip,Unknown,
step_exchange,step,,not-found,skip,Unknown,
dao_maker_vesting,step,,not-found,skip,Unknown,
orderly_bridge,story,,not-found,skip,Unknown,
wand_protocol,story,,not-found,skip,Unknown,
satori_perp,story,,not-found,skip,Unknown,
piperx_v2,story,,not-found,skip,Unknown,
piperx_v3,story,,not-found,skip,Unknown,
story_hunt,story,,not-found,skip,Unknown,
unleash_protocol,story,,not-found,skip,Unknown,
zenolend,story,,not-found,skip,Unknown,
meta_pool_stip,story,,not-found,skip,Unknown,
verio,story,,not-found,skip,Unknown,
aria_protocol,story,,not-found,skip,Unknown,
gaib,story,,not-found,skip,Unknown,
straxswap,stratis,,not-found,skip,Unknown,
stratis_liquid_staking,stratis,,not-found,skip,Unknown,
stratis_mstrax,stratis,,not-found,skip,Unknown,
axelar,stride,,not-found,skip,Unknown,
stride,stride,,not-found,skip,Unknown,
poseidollar,sui,,not-found,skip,Unknown,
suidollar,sui,,not-found,skip,Unknown,
allbridge_core,sui,,not-found,skip,Unknown,
portal,sui,,not-found,skip,Unknown,
bucket_cdp,sui,,not-found,skip,Unknown,
bucket_protocol_v2,sui,,not-found,skip,Unknown,
metastable,sui,,not-found,skip,Unknown,
weiss_finance,sui,,not-found,skip,Unknown,
binance_cex,sui,,not-found,skip,Unknown,
bitlo,sui,,not-found,skip,Unknown,
bitrue,sui,,not-found,skip,Unknown,
bitstamp,sui,,not-found,skip,Unknown,
cex_io,sui,,not-found,skip,Unknown,
flipster,sui,,not-found,skip,Unknown,
gate,sui,,not-found,skip,Unknown,
htx,sui,,not-found,skip,Unknown,
indodax,sui,,not-found,skip,Unknown,
